minute_index,2018,2019,2020,2021,2022,2023,2024,2025+
47,0.29999384398296025,0.33932967907843625,0.2999883550566788,0.3446254549172289,0.32758516287892914,0.3108236602238588,0.3183473718336829,0.32850114746781905
48,0.2662748660167993,0.341630629834234,0.32460271002299207,0.34196838509290545,0.3057862337671544,0.32536271476362216,0.3012785319307839,0.3152117173228183
49,0.3014929659771081,0.35065770961476833,0.345501123968628,0.3213889554314153,0.3111104847070559,0.30565389631165096,0.30008154502748713,0.2961917970863906
50,0.3227655742233492,0.2961291159228119,0.3277401571521754,0.36953165076153305,0.3231505440522778,0.324925241518367,0.3018437346935938,0.3302165977760845
51,0.3453935881836603,0.3156207610836074,0.2970778287078637,0.31893243497019297,0.31594699481811334,0.3194958022906854,0.2856024102078218,0.32379169267151237
52,0.29941236667123866,0.28855704012708416,0.30205796488157505,0.3257814258966456,0.31041088963919783,0.3113075696121035,0.30070969570898015,0.32004141334004654
53,0.2577594777887318,0.30562897471602585,0.2862793242042124,0.297216048178491,0.2785698003534698,0.3071102247678558,0.28533173729265093,0.3052788865938789
54,0.2832830664543489,0.32388592020401497,0.29658974497330715,0.31498072262174664,0.35365111813162853,0.29827414536903657,0.2905505242218961,0.3047778323311564
55,0.31492713078151136,0.3100911229126998,0.3238504688139802,0.3146463046134436,0.3054397376185559,0.30362203348995626,0.3024737903165129,0.3302167409475935
56,0.2679129335700091,0.278394154500676,0.3055722401138057,0.3041013683971186,0.3169978083933241,0.35119152574638346,0.2913274674007651,0.3109897073648017
57,0.27362472658565523,0.323374548852118,0.2784097807468144,0.28910502213862704,0.299943980269522,0.2971479164789224,0.26912791681023074,0.29578687313102414
58,0.2544243915275763,0.2538285308790031,0.2817947966080289,0.3271089088020526,0.30593922177163985,0.31664662211042277,0.27267581408950625,0.3041641407628289
59,0.27343035174627783,0.2891787067860448,0.29133976673651096,0.29939785884022535,0.2936523877358794,0.2899239959379616,0.2825669976301316,0.2747339684362928
60,0.31360968586436244,0.3396102127563834,0.3012566882499123,0.37513415934111793,0.34829610545938344,0.35379534307423466,0.3317790992532941,0.35742896772369465
61,0.27371828320132585,0.31192516636522766,0.2898893443474971,0.31971127732649857,0.3170803728748278,0.2985636388702864,0.3144978641972313,0.3347109374385787
62,0.2758938447368455,0.2973920958311666,0.2896920521749933,0.32916294619337183,0.29008989611047675,0.3091084952775074,0.31190845744539053,0.31080411165173877
63,0.29095540388597274,0.2882463458247145,0.29398384950512796,0.386445653714919,0.3142467116921942,0.3014252147692289,0.2946555736977876,0.2990489703136596
64,0.26009205988529355,0.2768819556694428,0.26505745638475803,0.28951974009192694,0.3250437704543223,0.26968202499439436,0.28796019075079593,0.29498361515604304
65,0.31077879250006607,0.31173832797970447,0.34539857002175806,0.3359484750961752,0.29380938881030333,0.301789023943097,0.3000655912113479,0.3230571912330957
66,0.28410457828291186,0.2522484610339189,0.2868991730634072,0.30461756047212873,0.28063365967632525,0.30145967968435766,0.2895962428247308,0.33646483487455325
67,0.27476690284757865,0.24221851170246445,0.26525926613840245,0.2960872694809531,0.30643465194280556,0.2699534986660654,0.2910443695963909,0.2966285086437377
68,0.25813843109586904,0.26788335269184566,0.2639188413643386,0.3266605670421644,0.2904986759212785,0.2749338626381452,0.2859115141271062,0.27659781833451974
69,0.2699538164209476,0.2648530650747363,0.26882643741704343,0.26493256333105114,0.321774799183472,0.2705525915099173,0.2602264040277819,0.266318204209324
70,0.2558619744160666,0.26249875336423867,0.2919813582391586,0.29550425358694765,0.2981895725205373,0.2853334353201836,0.27477183689231816,0.2949929889230011
71,0.27214292174576377,0.2833041849155124,0.2598194335470369,0.29183736463562376,0.2798729205730724,0.27774669590161616,0.25794565236209166,0.287404051985873
72,0.2431174653839407,0.25607065454441447,0.2612161880406414,0.27502401206374544,0.2634481871506146,0.2600495242359769,0.29464289434429813,0.27387159967657715
73,0.34436439701630595,0.24196520977700167,0.25644122960146903,0.24785630137023842,0.2659040826936216,0.2776249216510755,0.28446447348364723,0.258183192010305
74,0.2612328757999218,0.25381134203077715,0.2660640933212873,0.2807108784931276,0.2665884413022633,0.3223190822796541,0.2570032564723709,0.26525515757999685
75,0.2592088794622966,0.2815907058239356,0.2984976043388729,0.29105992319336876,0.2757896779606782,0.30300086235177,0.28907981388069137,0.30744474086032164
76,0.24011698196332776,0.26397407528151196,0.30858771336297325,0.30169705110415596,0.2800072482631997,0.26594778533273394,0.2488495978736786,0.2940288714278728
77,0.2790759256727585,0.22000429687426376,0.24597464347077866,0.26462688949563695,0.2745226772875409,0.29194242179612706,0.25811797790334223,0.2682041363424677
78,0.2603154223290658,0.2524783819520394,0.28032968045435547,0.2649426683725232,0.28174011377137353,0.25894864181794297,0.2768811649939179,0.2715349308190391
79,0.22782627026026475,0.24089326340349917,0.2661057751586647,0.27705534436970597,0.23350652312622347,0.2806555845926913,0.26935465952196364,0.2784782317082743
80,0.23558702566050674,0.33041321834133214,0.3177046909659279,0.2811178801112108,0.2670194647669354,0.26451870915184267,0.2851682202836453,0.28653755619783233
81,0.24058781504354515,0.2566422980808686,0.2626573244105582,0.2595697209539954,0.2800796301056478,0.263690698223181,0.2560083472705524,0.29815791149433957
82,0.23329934252037277,0.26566507717669524,0.2425751719297928,0.27590942142322644,0.25660360845431307,0.2589144330146995,0.2636892113364107,0.27336755405019136
83,0.27426430198822926,0.26207473421036437,0.22989367007721043,0.27419023285177063,0.28079353708459054,0.29234105665140264,0.248842798504972,0.2557275352540626
84,0.24265426330685858,0.2514496702174252,0.24785383806089709,0.26818892725045457,0.25771159263288407,0.2693465132232715,0.26707003026694565,0.2544689542735119
85,0.25136227537358763,0.26635855108929185,0.23678801566269247,0.27997759804094446,0.27296114950905637,0.26513832198557585,0.25865978792684663,0.27938801845370975
86,0.23306367156125612,0.2352832228694261,0.2455867853419323,0.261159102723629,0.23587902487664753,0.26061614124248955,0.2585926860022389,0.2853126693713706
87,0.2352522419328508,0.23689539551784508,0.25367230299759264,0.26515526748588786,0.2291028635346241,0.2401622580049342,0.2435645500758487,0.2519743849685304
88,0.2490117294156312,0.2599213457227085,0.2406822604797885,0.24609428594989016,0.24158261970524658,0.25535703087217176,0.2895092482640152,0.26815061689370573
